Sample,Time(S),CH1(V)
2405,-2.595,0.0689637
2406,-2.594,0.0480975
2407,-2.593,0.0272313
2408,-2.592,0.00462626
2409,-2.591,-0.0145011
2410,-2.59,-0.0371062
2411,-2.589,-0.0579724
2412,-2.588,-0.0770997
2413,-2.587,-0.0962271
2414,-2.586,-0.113616
2415,-2.585,-0.132743
2416,-2.584,-0.146654
2417,-2.583,-0.164042
2418,-2.582,-0.174475
2419,-2.581,-0.190125
2420,-2.58,-0.205775
2421,-2.579,-0.216208
2422,-2.578,-0.22838
2423,-2.577,-0.240552
2424,-2.576,-0.249246
2425,-2.575,-0.261418
2426,-2.574,-0.271851
2427,-2.573,-0.280545
2428,-2.572,-0.292717
2429,-2.571,-0.30315
2430,-2.57,-0.311845
2431,-2.569,-0.320539
2432,-2.568,-0.330972
2433,-2.567,-0.337927
2434,-2.566,-0.346622
2435,-2.565,-0.351838
2436,-2.564,-0.357055
2437,-2.563,-0.362271
2438,-2.562,-0.36401
2439,-2.561,-0.367488
2440,-2.56,-0.365749
2441,-2.559,-0.367488
2442,-2.558,-0.36401
2443,-2.557,-0.360532
2444,-2.556,-0.357055
2445,-2.555,-0.350099
2446,-2.554,-0.343144
2447,-2.553,-0.332711
2448,-2.552,-0.322278
2449,-2.551,-0.310106
2450,-2.55,-0.297934
2451,-2.549,-0.282284
2452,-2.548,-0.266634
2453,-2.547,-0.249246
2454,-2.546,-0.235335
2455,-2.545,-0.216208
2456,-2.544,-0.19708
2457,-2.543,-0.179692
2458,-2.542,-0.162303
2459,-2.541,-0.139698
2460,-2.54,-0.120571
2461,-2.539,-0.0997048
2462,-2.538,-0.0770997
2463,-2.537,-0.0544947
2464,-2.536,-0.0301508
2465,-2.535,-0.00928454
2466,-2.534,0.0133205
2467,-2.533,0.0341867
2468,-2.532,0.0567918
2469,-2.531,0.077658
2470,-2.53,0.0985242
2471,-2.529,0.117652
2472,-2.528,0.13504
2473,-2.527,0.154167
2474,-2.526,0.175034
2475,-2.525,0.190683
2476,-2.524,0.204594
2477,-2.523,0.220244
2478,-2.522,0.232416
2479,-2.521,0.244588
2480,-2.52,0.253282
2481,-2.519,0.263715
2482,-2.518,0.267193
2483,-2.517,0.272409
2484,-2.516,0.277626
2485,-2.515,0.277626
2486,-2.514,0.281104
2487,-2.513,0.284581
2488,-2.512,0.282842
2489,-2.511,0.288059
2490,-2.51,0.284581
2491,-2.509,0.282842
2492,-2.508,0.282842
2493,-2.507,0.279365
2494,-2.506,0.277626
2495,-2.505,0.272409
2496,-2.504,0.267193
2497,-2.503,0.263715
2498,-2.502,0.253282
2499,-2.501,0.246327
2500,-2.5,0.235893
2501,-2.499,0.227199
2502,-2.498,0.216766
2503,-2.497,0.204594
2504,-2.496,0.192422
2505,-2.495,0.18025
2506,-2.494,0.169817
2507,-2.493,0.155906
2508,-2.492,0.147212
2509,-2.491,0.138518
2510,-2.49,0.129824
2511,-2.489,0.122868
2512,-2.488,0.114174
2513,-2.487,0.108957
2514,-2.486,0.10548
2515,-2.485,0.102002
2516,-2.484,0.0985242
2517,-2.483,0.0933077
2518,-2.482,0.0880911
2519,-2.481,0.0846134
2520,-2.48,0.0828745
2521,-2.479,0.0759191
2522,-2.478,0.0724414
2523,-2.477,0.0689637
2524,-2.476,0.0602695
2525,-2.475,0.0567918
2526,-2.474,0.0515752
2527,-2.473,0.0463587
2528,-2.472,0.0394033
2529,-2.471,0.0324479
2530,-2.47,0.0254925
2531,-2.469,0.0220148
2532,-2.468,0.0150594
2533,-2.467,0.00984281
2534,-2.466,0.00462626
2535,-2.465,0.00114856
2536,-2.464,-0.000590291
2537,-2.463,-0.00232914
2538,-2.462,-0.00406799
2539,-2.461,-0.00928454
2540,-2.46,-0.00754569
2541,-2.459,-0.00754569
2542,-2.458,-0.00754569
2543,-2.457,-0.00754569
2544,-2.456,-0.00754569
2545,-2.455,-0.00754569
2546,-2.454,-0.00754569
2547,-2.453,-0.00232914
2548,-2.452,-0.00232914
2549,-2.451,-0.000590291
2550,-2.45,0.00114856
2551,-2.449,0.00288741
2552,-2.448,0.00462626
2553,-2.447,0.00636511
2554,-2.446,0.00810396
2555,-2.445,0.0115817
2556,-2.444,0.0133205
2557,-2.443,0.0150594
2558,-2.442,0.0167982
2559,-2.441,0.0202759
2560,-2.44,0.0202759
2561,-2.439,0.0220148
2562,-2.438,0.0220148
2563,-2.437,0.0220148
2564,-2.436,0.0202759
2565,-2.435,0.0167982
2566,-2.434,0.0150594
2567,-2.433,0.0115817
2568,-2.432,0.00984281
2569,-2.431,0.00636511
2570,-2.43,0.00288741
2571,-2.429,0.00114856
2572,-2.428,-0.00232914
2573,-2.427,-0.00406799
2574,-2.426,-0.00406799
2575,-2.425,-0.00928454
2576,-2.424,-0.00754569
2577,-2.423,-0.00754569
2578,-2.422,-0.00754569
2579,-2.421,-0.000590291
2580,-2.42,-0.000590291
2581,-2.419,0.00288741
2582,-2.418,0.00636511
2583,-2.417,0.0115817
2584,-2.416,0.0150594
2585,-2.415,0.0220148
2586,-2.414,0.0272313
2587,-2.413,0.0324479
2588,-2.412,0.0376644
2589,-2.411,0.0446198
2590,-2.41,0.0515752
2591,-2.409,0.0550529
2592,-2.408,0.0620083
2593,-2.407,0.0689637
2594,-2.406,0.0741803
2595,-2.405,0.0793968
2596,-2.404,0.0863522
2597,-2.403,0.0898299
2598,-2.402,0.0950465
2599,-2.401,0.0985242
2600,-2.4,0.102002
2601,-2.399,0.103741
2602,-2.398,0.103741
2603,-2.397,0.103741
2604,-2.396,0.102002
2605,-2.395,0.100263
2606,-2.394,0.0933077
2607,-2.393,0.0863522
2608,-2.392,0.0793968
2609,-2.391,0.0724414
2610,-2.39,0.0585306
2611,-2.389,0.0498364
2612,-2.388,0.0341867
2613,-2.387,0.0220148
2614,-2.386,0.00636511
2615,-2.385,-0.00754569
2616,-2.384,-0.0214565
2617,-2.383,-0.038845
2618,-2.382,-0.051017
2619,-2.381,-0.0666666
2620,-2.38,-0.0823163
2621,-2.379,-0.0944882
2622,-2.378,-0.108399
2623,-2.377,-0.118832
2624,-2.376,-0.134482
2625,-2.375,-0.143176
2626,-2.374,-0.158826
2627,-2.373,-0.16752
2628,-2.372,-0.179692
2629,-2.371,-0.193603
2630,-2.37,-0.205775
2631,-2.369,-0.216208
2632,-2.368,-0.230119
2633,-2.367,-0.240552
2634,-2.366,-0.252724
2635,-2.365,-0.266634
2636,-2.364,-0.280545
2637,-2.363,-0.292717
2638,-2.362,-0.308367
2639,-2.361,-0.322278
2640,-2.36,-0.337927
2641,-2.359,-0.355316
2642,-2.358,-0.370966
2643,-2.357,-0.386615
2644,-2.356,-0.402265
2645,-2.355,-0.417914
2646,-2.354,-0.430086
2647,-2.353,-0.442258
2648,-2.352,-0.452691
2649,-2.351,-0.461386
2650,-2.35,-0.464863
2651,-2.349,-0.468341
2652,-2.348,-0.468341
2653,-2.347,-0.466602
2654,-2.346,-0.463125
2655,-2.345,-0.45443
2656,-2.344,-0.445736
2657,-2.343,-0.435303
2658,-2.342,-0.42487
2659,-2.341,-0.407481
2660,-2.34,-0.391832
2661,-2.339,-0.372704
2662,-2.338,-0.355316
2663,-2.337,-0.33445
2664,-2.336,-0.315322
2665,-2.335,-0.294456
2666,-2.334,-0.27359
2667,-2.333,-0.254463
2668,-2.332,-0.233596
2669,-2.331,-0.210991
2670,-2.33,-0.190125
2671,-2.329,-0.170998
2672,-2.328,-0.15187
2673,-2.327,-0.134482
2674,-2.326,-0.118832
2675,-2.325,-0.0979659
2676,-2.324,-0.0840551
2677,-2.323,-0.0684055
2678,-2.322,-0.0527558
2679,-2.321,-0.0405839
2680,-2.32,-0.0284119
2681,-2.319,-0.0179788
2682,-2.318,-0.00928454
2683,-2.317,0.00114856
2684,-2.316,0.00462626
2685,-2.315,0.0115817
2686,-2.314,0.0167982
2687,-2.313,0.0220148
2688,-2.312,0.0254925
2689,-2.311,0.0254925
2690,-2.31,0.0254925
2691,-2.309,0.0289702
2692,-2.308,0.0254925
2693,-2.307,0.0272313
2694,-2.306,0.0237536
2695,-2.305,0.0237536
2696,-2.304,0.0167982
2697,-2.303,0.0133205
2698,-2.302,0.00984281
2699,-2.301,0.00462626
2700,-2.3,-0.000590291
2701,-2.299,-0.00754569
2702,-2.298,-0.0145011
2703,-2.297,-0.0214565
2704,-2.296,-0.0284119
2705,-2.295,-0.0336285
2706,-2.294,-0.0423227
2707,-2.293,-0.0492781
2708,-2.292,-0.0579724
2709,-2.291,-0.0649278
2710,-2.29,-0.0684055
2711,-2.289,-0.0753609
2712,-2.288,-0.0840551
2713,-2.287,-0.0875328
2714,-2.286,-0.0910105
2715,-2.285,-0.0927494
2716,-2.284,-0.0962271
2717,-2.283,-0.0962271
2718,-2.282,-0.0962271
2719,-2.281,-0.0962271
2720,-2.28,-0.0944882
2721,-2.279,-0.0910105
2722,-2.278,-0.0875328
2723,-2.277,-0.0840551
2724,-2.276,-0.0770997
2725,-2.275,-0.0701443
2726,-2.274,-0.0649278
2727,-2.273,-0.0527558
2728,-2.272,-0.0475393
2729,-2.271,-0.0405839
2730,-2.27,-0.0301508
2731,-2.269,-0.0231954
2732,-2.268,-0.0179788
2733,-2.267,-0.0110234
2734,-2.266,-0.00406799
2735,-2.265,-0.000590291
2736,-2.264,0.00288741
2737,-2.263,0.00462626
2738,-2.262,0.00462626
2739,-2.261,0.00636511
2740,-2.26,0.00288741
2741,-2.259,0.00114856
2742,-2.258,-0.00232914
2743,-2.257,-0.00928454
2744,-2.256,-0.0162399
2745,-2.255,-0.0197176
2746,-2.254,-0.0284119
2747,-2.253,-0.0336285
2748,-2.252,-0.0423227
2749,-2.251,-0.0458004
2750,-2.25,-0.0527558
2751,-2.249,-0.0614501
2752,-2.248,-0.0666666
2753,-2.247,-0.0701443
2754,-2.246,-0.0753609
2755,-2.245,-0.0823163
2756,-2.244,-0.085794
2757,-2.243,-0.0910105
2758,-2.242,-0.0910105
2759,-2.241,-0.0927494
2760,-2.24,-0.0944882
2761,-2.239,-0.0944882
2762,-2.238,-0.0910105
2763,-2.237,-0.0927494
2764,-2.236,-0.0892717
2765,-2.235,-0.085794
2766,-2.234,-0.0823163
2767,-2.233,-0.0788386
2768,-2.232,-0.0753609
2769,-2.231,-0.0718832
2770,-2.23,-0.0684055
2771,-2.229,-0.0666666
2772,-2.228,-0.0631889
2773,-2.227,-0.0614501
2774,-2.226,-0.0579724
2775,-2.225,-0.0544947
2776,-2.224,-0.0544947
2777,-2.223,-0.0492781
2778,-2.222,-0.0492781
2779,-2.221,-0.0492781
2780,-2.22,-0.0492781
2781,-2.219,-0.0475393
2782,-2.218,-0.051017
2783,-2.217,-0.0527558
2784,-2.216,-0.0544947
2785,-2.215,-0.0631889
2786,-2.214,-0.0666666
2787,-2.213,-0.0701443
2788,-2.212,-0.0770997
2789,-2.211,-0.085794
2790,-2.21,-0.0892717
2791,-2.209,-0.0979659
2792,-2.208,-0.103182
2793,-2.207,-0.108399
2794,-2.206,-0.115354
2795,-2.205,-0.117093
2796,-2.204,-0.120571
2797,-2.203,-0.124049
2798,-2.202,-0.124049
2799,-2.201,-0.125788
2800,-2.2,-0.125788
2801,-2.199,-0.125788
2802,-2.198,-0.125788
2803,-2.197,-0.125788
2804,-2.196,-0.12231
2805,-2.195,-0.12231
2806,-2.194,-0.12231
2807,-2.193,-0.120571
2808,-2.192,-0.118832
2809,-2.191,-0.115354
2810,-2.19,-0.113616
2811,-2.189,-0.113616
2812,-2.188,-0.110138
2813,-2.187,-0.10666
2814,-2.186,-0.10666
2815,-2.185,-0.101444
2816,-2.184,-0.0979659
2817,-2.183,-0.0979659
2818,-2.182,-0.0944882
2819,-2.181,-0.0962271
2820,-2.18,-0.0962271
2821,-2.179,-0.0962271
2822,-2.178,-0.0962271
2823,-2.177,-0.0979659
2824,-2.176,-0.101444
2825,-2.175,-0.103182
2826,-2.174,-0.108399
2827,-2.173,-0.111877
2828,-2.172,-0.117093
2829,-2.171,-0.120571
2830,-2.17,-0.125788
2831,-2.169,-0.131004
2832,-2.168,-0.134482
2833,-2.167,-0.137959
2834,-2.166,-0.143176
2835,-2.165,-0.143176
2836,-2.164,-0.144915
2837,-2.163,-0.144915
2838,-2.162,-0.143176
2839,-2.161,-0.141437
2840,-2.16,-0.134482
2841,-2.159,-0.127526
2842,-2.158,-0.118832
2843,-2.157,-0.111877
2844,-2.156,-0.0997048
2845,-2.155,-0.085794
2846,-2.154,-0.0718832
2847,-2.153,-0.0579724
2848,-2.152,-0.0458004
2849,-2.151,-0.0301508
2850,-2.15,-0.0179788
2851,-2.149,-0.00406799
2852,-2.148,0.00636511
2853,-2.147,0.0167982
2854,-2.146,0.0272313
2855,-2.145,0.0341867
2856,-2.144,0.0394033
2857,-2.143,0.0463587
2858,-2.142,0.0498364
2859,-2.141,0.0498364
2860,-2.14,0.0463587
2861,-2.139,0.0411421
2862,-2.138,0.0359256
2863,-2.137,0.0289702
2864,-2.136,0.0150594
2865,-2.135,0.00462626
2866,-2.134,-0.0145011
2867,-2.133,-0.0301508
2868,-2.132,-0.0492781
2869,-2.131,-0.0718832
2870,-2.13,-0.0944882
2871,-2.129,-0.117093
2872,-2.128,-0.139698
2873,-2.127,-0.162303
2874,-2.126,-0.186647
2875,-2.125,-0.209252
2876,-2.124,-0.231857
2877,-2.123,-0.252724
2878,-2.122,-0.27359
2879,-2.121,-0.292717
2880,-2.12,-0.310106
2881,-2.119,-0.325755
2882,-2.118,-0.341405
2883,-2.117,-0.353577
2884,-2.116,-0.362271
2885,-2.115,-0.369227
2886,-2.114,-0.377921
2887,-2.113,-0.381399
2888,-2.112,-0.381399
2889,-2.111,-0.381399
2890,-2.11,-0.381399
2891,-2.109,-0.370966
2892,-2.108,-0.369227
2893,-2.107,-0.360532
2894,-2.106,-0.353577
2895,-2.105,-0.344883
2896,-2.104,-0.337927
2897,-2.103,-0.330972
2898,-2.102,-0.322278
2899,-2.101,-0.313583
2900,-2.1,-0.306628
2901,-2.099,-0.30315
2902,-2.098,-0.292717
2903,-2.097,-0.285762
2904,-2.096,-0.282284
2905,-2.095,-0.27359
2906,-2.094,-0.268373
2907,-2.093,-0.263157
2908,-2.092,-0.25794
2909,-2.091,-0.252724
2910,-2.09,-0.244029
2911,-2.089,-0.240552
2912,-2.088,-0.237074
2913,-2.087,-0.230119
2914,-2.086,-0.22838
2915,-2.085,-0.221424
2916,-2.084,-0.219685
2917,-2.083,-0.219685
2918,-2.082,-0.217947
2919,-2.081,-0.214469
2920,-2.08,-0.217947
2921,-2.079,-0.219685
2922,-2.078,-0.219685
2923,-2.077,-0.224902
2924,-2.076,-0.231857
2925,-2.075,-0.238813
2926,-2.074,-0.245768
2927,-2.073,-0.256201
2928,-2.072,-0.266634
2929,-2.071,-0.277068
2930,-2.07,-0.287501
2931,-2.069,-0.297934
2932,-2.068,-0.310106
2933,-2.067,-0.3188
2934,-2.066,-0.329233
2935,-2.065,-0.336188
2936,-2.064,-0.343144
2937,-2.063,-0.350099
2938,-2.062,-0.353577
2939,-2.061,-0.357055
2940,-2.06,-0.357055
2941,-2.059,-0.357055
2942,-2.058,-0.357055
2943,-2.057,-0.357055
2944,-2.056,-0.355316
2945,-2.055,-0.355316
2946,-2.054,-0.351838
2947,-2.053,-0.350099
2948,-2.052,-0.346622
2949,-2.051,-0.346622
2950,-2.05,-0.344883
2951,-2.049,-0.344883
2952,-2.048,-0.346622
2953,-2.047,-0.351838
2954,-2.046,-0.353577
2955,-2.045,-0.360532
2956,-2.044,-0.367488
2957,-2.043,-0.376182
2958,-2.042,-0.383137
2959,-2.041,-0.393571
2960,-2.04,-0.407481
2961,-2.039,-0.417914
2962,-2.038,-0.431825
2963,-2.037,-0.443997
2964,-2.036,-0.457908
2965,-2.035,-0.473558
2966,-2.034,-0.48573
2967,-2.033,-0.49964
2968,-2.032,-0.510074
2969,-2.031,-0.525723
2970,-2.03,-0.534417
2971,-2.029,-0.546589
2972,-2.028,-0.555284
2973,-2.027,-0.563978
2974,-2.026,-0.570933
2975,-2.025,-0.577889
2976,-2.024,-0.579628
2977,-2.023,-0.584844
2978,-2.022,-0.584844
2979,-2.021,-0.583105
2980,-2.02,-0.583105
2981,-2.019,-0.577889
2982,-2.018,-0.574411
2983,-2.017,-0.567456
2984,-2.016,-0.5605
2985,-2.015,-0.553545
2986,-2.014,-0.543112
2987,-2.013,-0.532679
2988,-2.012,-0.522246
2989,-2.011,-0.510074
2990,-2.01,-0.49964
2991,-2.009,-0.48573
2992,-2.008,-0.473558
2993,-2.007,-0.457908
2994,-2.006,-0.442258
2995,-2.005,-0.428348
2996,-2.004,-0.412698
2997,-2.003,-0.397048
2998,-2.002,-0.383137
2999,-2.001,-0.370966
3000,-2,-0.355316
3001,-1.999,-0.343144
3002,-1.998,-0.329233
3003,-1.997,-0.315322
3004,-1.996,-0.30315
3005,-1.995,-0.28924
3006,-1.994,-0.277068
3007,-1.993,-0.261418
3008,-1.992,-0.249246
3009,-1.991,-0.238813
3010,-1.99,-0.223163
3011,-1.989,-0.21273
3012,-1.988,-0.200558
3013,-1.987,-0.190125
3014,-1.986,-0.18317
3015,-1.985,-0.170998
3016,-1.984,-0.160565
3017,-1.983,-0.15187
3018,-1.982,-0.144915
3019,-1.981,-0.137959
3020,-1.98,-0.131004
3021,-1.979,-0.118832
3022,-1.978,-0.113616
3023,-1.977,-0.10666
3024,-1.976,-0.0979659
3025,-1.975,-0.0875328
3026,-1.974,-0.0823163
3027,-1.973,-0.0718832
3028,-1.972,-0.0614501
3029,-1.971,-0.0527558
3030,-1.97,-0.0458004
3031,-1.969,-0.038845
3032,-1.968,-0.0284119
3033,-1.967,-0.0214565
3034,-1.966,-0.0179788
3035,-1.965,-0.0127622
3036,-1.964,-0.0110234
3037,-1.963,-0.00754569
3038,-1.962,-0.00754569
3039,-1.961,-0.00754569
3040,-1.96,-0.0110234
3041,-1.959,-0.0127622
3042,-1.958,-0.0179788
3043,-1.957,-0.0214565
3044,-1.956,-0.0266731
3045,-1.955,-0.0371062
3046,-1.954,-0.0440616
3047,-1.953,-0.0492781
3048,-1.952,-0.0614501
3049,-1.951,-0.0701443
3050,-1.95,-0.0823163
3051,-1.949,-0.0910105
3052,-1.948,-0.101444
3053,-1.947,-0.113616
3054,-1.946,-0.124049
3055,-1.945,-0.137959
3056,-1.944,-0.144915
3057,-1.943,-0.157087
3058,-1.942,-0.165781
3059,-1.941,-0.172737
3060,-1.94,-0.18317
3061,-1.939,-0.190125
3062,-1.938,-0.19708
3063,-1.937,-0.200558
3064,-1.936,-0.209252
3065,-1.935,-0.214469
3066,-1.934,-0.221424
3067,-1.933,-0.224902
3068,-1.932,-0.22838
3069,-1.931,-0.235335
3070,-1.93,-0.238813
3071,-1.929,-0.238813
3072,-1.928,-0.244029
3073,-1.927,-0.247507
3074,-1.926,-0.252724
3075,-1.925,-0.256201
3076,-1.924,-0.263157
3077,-1.923,-0.268373
3078,-1.922,-0.27359
3079,-1.921,-0.284023
3080,-1.92,-0.287501
3081,-1.919,-0.294456
3082,-1.918,-0.304889
3083,-1.917,-0.308367
3084,-1.916,-0.313583
3085,-1.915,-0.317061
3086,-1.914,-0.320539
3087,-1.913,-0.3188
3088,-1.912,-0.3188
3089,-1.911,-0.315322
3090,-1.91,-0.311845
3091,-1.909,-0.304889
3092,-1.908,-0.294456
3093,-1.907,-0.285762
3094,-1.906,-0.271851
3095,-1.905,-0.25794
3096,-1.904,-0.240552
3097,-1.903,-0.221424
3098,-1.902,-0.204036
3099,-1.901,-0.18317
3100,-1.9,-0.158826
3101,-1.899,-0.139698
3102,-1.898,-0.117093
3103,-1.897,-0.0927494
3104,-1.896,-0.0701443
3105,-1.895,-0.0458004
3106,-1.894,-0.0266731
3107,-1.893,-0.00754569
3108,-1.892,0.0115817
3109,-1.891,0.030709
3110,-1.89,0.0463587
3111,-1.889,0.0585306
3112,-1.888,0.0707026
3113,-1.887,0.0793968
3114,-1.886,0.0863522
3115,-1.885,0.0880911
3116,-1.884,0.0933077
3117,-1.883,0.0933077
3118,-1.882,0.0880911
3119,-1.881,0.0846134
3120,-1.88,0.077658
3121,-1.879,0.0689637
3122,-1.878,0.0602695
3123,-1.877,0.0480975
3124,-1.876,0.0359256
3125,-1.875,0.0254925
3126,-1.874,0.00984281
3127,-1.873,-0.00232914
3128,-1.872,-0.0162399
3129,-1.871,-0.0284119
3130,-1.87,-0.0423227
3131,-1.869,-0.0527558
3132,-1.868,-0.0649278
3133,-1.867,-0.0770997
3134,-1.866,-0.0892717
3135,-1.865,-0.0997048
3136,-1.864,-0.111877
3137,-1.863,-0.12231
3138,-1.862,-0.131004
3139,-1.861,-0.139698
3140,-1.86,-0.148393
3141,-1.859,-0.158826
3142,-1.858,-0.165781
3143,-1.857,-0.172737
3144,-1.856,-0.181431
3145,-1.855,-0.184908
3146,-1.854,-0.190125
3147,-1.853,-0.190125
3148,-1.852,-0.191864
3149,-1.851,-0.193603
3150,-1.85,-0.191864
3151,-1.849,-0.190125
3152,-1.848,-0.190125
3153,-1.847,-0.186647
3154,-1.846,-0.184908
3155,-1.845,-0.176214
3156,-1.844,-0.174475
3157,-1.843,-0.16752
3158,-1.842,-0.162303
3159,-1.841,-0.157087
3160,-1.84,-0.150131
3161,-1.839,-0.146654
3162,-1.838,-0.144915
3163,-1.837,-0.141437
3164,-1.836,-0.144915
3165,-1.835,-0.148393
3166,-1.834,-0.15187
3167,-1.833,-0.160565
3168,-1.832,-0.169259
3169,-1.831,-0.184908
3170,-1.83,-0.19708
3171,-1.829,-0.216208
3172,-1.828,-0.235335
3173,-1.827,-0.25794
3174,-1.826,-0.282284
3175,-1.825,-0.308367
3176,-1.824,-0.332711
3177,-1.823,-0.360532
3178,-1.822,-0.386615
3179,-1.821,-0.412698
3180,-1.82,-0.437042
3181,-1.819,-0.461386
3182,-1.818,-0.482252
3183,-1.817,-0.49964
3184,-1.816,-0.51529
3185,-1.815,-0.53094
3186,-1.814,-0.541373
3187,-1.813,-0.550067
3188,-1.812,-0.555284
3189,-1.811,-0.562239
3190,-1.81,-0.562239
3191,-1.809,-0.563978
3192,-1.808,-0.562239
3193,-1.807,-0.558761
3194,-1.806,-0.555284
3195,-1.805,-0.551806
3196,-1.804,-0.546589
3197,-1.803,-0.537895
3198,-1.802,-0.527462
3199,-1.801,-0.522246
3200,-1.8,-0.508335
3201,-1.799,-0.497902
3202,-1.798,-0.48573
3203,-1.797,-0.473558
3204,-1.796,-0.456169
3205,-1.795,-0.44052
3206,-1.794,-0.426609
3207,-1.793,-0.407481
3208,-1.792,-0.390093
3209,-1.791,-0.372704
3210,-1.79,-0.355316
3211,-1.789,-0.339666
3212,-1.788,-0.325755
3213,-1.787,-0.308367
3214,-1.786,-0.292717
3215,-1.785,-0.280545
3216,-1.784,-0.264896
3217,-1.783,-0.252724
3218,-1.782,-0.238813
3219,-1.781,-0.223163
3220,-1.78,-0.21273
3221,-1.779,-0.200558
3222,-1.778,-0.190125
3223,-1.777,-0.179692
3224,-1.776,-0.16752
3225,-1.775,-0.158826
3226,-1.774,-0.150131
3227,-1.773,-0.143176
3228,-1.772,-0.136221
3229,-1.771,-0.127526
3230,-1.77,-0.12231
3231,-1.769,-0.118832
3232,-1.768,-0.115354
3233,-1.767,-0.115354
3234,-1.766,-0.115354
3235,-1.765,-0.115354
3236,-1.764,-0.117093
3237,-1.763,-0.120571
3238,-1.762,-0.124049
3239,-1.761,-0.131004
3240,-1.76,-0.137959
3241,-1.759,-0.141437
3242,-1.758,-0.150131
3243,-1.757,-0.158826
3244,-1.756,-0.165781
3245,-1.755,-0.170998
3246,-1.754,-0.179692
3247,-1.753,-0.184908
3248,-1.752,-0.190125
3249,-1.751,-0.193603
3250,-1.75,-0.198819
3251,-1.749,-0.198819
3252,-1.748,-0.204036
3253,-1.747,-0.204036
3254,-1.746,-0.205775
3255,-1.745,-0.205775
3256,-1.744,-0.205775
3257,-1.743,-0.204036
3258,-1.742,-0.204036
3259,-1.741,-0.200558
3260,-1.74,-0.198819
3261,-1.739,-0.198819
3262,-1.738,-0.195342
3263,-1.737,-0.193603
3264,-1.736,-0.191864
3265,-1.735,-0.190125
3266,-1.734,-0.188386
3267,-1.733,-0.188386
3268,-1.732,-0.188386
3269,-1.731,-0.190125
3270,-1.73,-0.193603
3271,-1.729,-0.195342
3272,-1.728,-0.200558
3273,-1.727,-0.205775
3274,-1.726,-0.210991
3275,-1.725,-0.217947
3276,-1.724,-0.223163
3277,-1.723,-0.233596
3278,-1.722,-0.240552
3279,-1.721,-0.249246
3280,-1.72,-0.259679
3281,-1.719,-0.270112
3282,-1.718,-0.278806
3283,-1.717,-0.285762
3284,-1.716,-0.292717
3285,-1.715,-0.301411
3286,-1.714,-0.308367
3287,-1.713,-0.311845
3288,-1.712,-0.315322
3289,-1.711,-0.3188
3290,-1.71,-0.322278
3291,-1.709,-0.322278
3292,-1.708,-0.327494
3293,-1.707,-0.327494
3294,-1.706,-0.322278
3295,-1.705,-0.322278
3296,-1.704,-0.320539
3297,-1.703,-0.317061
3298,-1.702,-0.313583
3299,-1.701,-0.310106
3300,-1.7,-0.30315
3301,-1.699,-0.297934
3302,-1.698,-0.292717
3303,-1.697,-0.287501
3304,-1.696,-0.284023
3305,-1.695,-0.27359
3306,-1.694,-0.266634
3307,-1.693,-0.259679
3308,-1.692,-0.252724
3309,-1.691,-0.242291
3310,-1.69,-0.233596
3311,-1.689,-0.224902
3312,-1.688,-0.216208
3313,-1.687,-0.207514
3314,-1.686,-0.19708
3315,-1.685,-0.190125
3316,-1.684,-0.181431
3317,-1.683,-0.172737
3318,-1.682,-0.165781
3319,-1.681,-0.158826
3320,-1.68,-0.150131
3321,-1.679,-0.143176
3322,-1.678,-0.136221
3323,-1.677,-0.127526
3324,-1.676,-0.117093
3325,-1.675,-0.110138
3326,-1.674,-0.0997048
3327,-1.673,-0.0910105
3328,-1.672,-0.0823163
3329,-1.671,-0.0718832
3330,-1.67,-0.0649278
3331,-1.669,-0.0579724
3332,-1.668,-0.0492781
3333,-1.667,-0.0440616
3334,-1.666,-0.0423227
3335,-1.665,-0.038845
3336,-1.664,-0.0405839
3337,-1.663,-0.0405839
3338,-1.662,-0.0440616
3339,-1.661,-0.0475393
3340,-1.66,-0.0579724
3341,-1.659,-0.0649278
3342,-1.658,-0.0718832
3343,-1.657,-0.0840551
3344,-1.656,-0.0927494
3345,-1.655,-0.10666
3346,-1.654,-0.117093
3347,-1.653,-0.131004
3348,-1.652,-0.143176
3349,-1.651,-0.157087
3350,-1.65,-0.169259
3351,-1.649,-0.184908
3352,-1.648,-0.193603
3353,-1.647,-0.205775
3354,-1.646,-0.216208
3355,-1.645,-0.22838
3356,-1.644,-0.238813
3357,-1.643,-0.245768
3358,-1.642,-0.254463
3359,-1.641,-0.261418
3360,-1.64,-0.268373
3361,-1.639,-0.277068
3362,-1.638,-0.284023
3363,-1.637,-0.290978
3364,-1.636,-0.297934
3365,-1.635,-0.306628
3366,-1.634,-0.313583
3367,-1.633,-0.320539
3368,-1.632,-0.329233
3369,-1.631,-0.336188
3370,-1.63,-0.343144
3371,-1.629,-0.351838
3372,-1.628,-0.358794
3373,-1.627,-0.365749
3374,-1.626,-0.372704
3375,-1.625,-0.381399
3376,-1.624,-0.390093
3377,-1.623,-0.393571
3378,-1.622,-0.402265
3379,-1.621,-0.405743
3380,-1.62,-0.410959
3381,-1.619,-0.414437
3382,-1.618,-0.417914
3383,-1.617,-0.417914
3384,-1.616,-0.417914
3385,-1.615,-0.417914
3386,-1.614,-0.414437
3387,-1.613,-0.410959
3388,-1.612,-0.407481
3389,-1.611,-0.402265
3390,-1.61,-0.393571
3391,-1.609,-0.386615
3392,-1.608,-0.37966
